fecha,cierre
22/09/2017 23:59,3630.699951171875
23/09/2017 23:59,3792.39990234375
24/09/2017 23:59,3682.840087890625
25/09/2017 23:59,3926.070068359375
26/09/2017 23:59,3892.35009765625
27/09/2017 23:59,4200.669921875
28/09/2017 23:59,4174.72998046875
29/09/2017 23:59,4163.06982421875
30/09/2017 23:59,4338.7099609375
01/10/2017 23:59,4403.740234375
02/10/2017 23:59,4409.31982421875
03/10/2017 23:59,4317.47998046875
04/10/2017 23:59,4229.35986328125
05/10/2017 23:59,4328.41015625
06/10/2017 23:59,4370.81005859375
07/10/2017 23:59,4426.89013671875
08/10/2017 23:59,4610.47998046875
09/10/2017 23:59,4772.02001953125
10/10/2017 23:59,4781.990234375
11/10/2017 23:59,4826.47998046875
12/10/2017 23:59,5446.91015625
13/10/2017 23:59,5647.2099609375
14/10/2017 23:59,5831.7900390625
15/10/2017 23:59,5678.18994140625
16/10/2017 23:59,5725.58984375
17/10/2017 23:59,5605.509765625
18/10/2017 23:59,5590.68994140625
19/10/2017 23:59,5708.52001953125
20/10/2017 23:59,6011.4501953125
21/10/2017 23:59,6031.60009765625
22/10/2017 23:59,6008.419921875
23/10/2017 23:59,5930.31982421875
24/10/2017 23:59,5526.64013671875
25/10/2017 23:59,5750.7998046875
26/10/2017 23:59,5904.830078125
27/10/2017 23:59,5780.89990234375
28/10/2017 23:59,5753.08984375
29/10/2017 23:59,6153.85009765625
30/10/2017 23:59,6130.52978515625
31/10/2017 23:59,6468.39990234375
01/11/2017 23:59,6767.31005859375
02/11/2017 23:59,7078.5
03/11/2017 23:59,7207.759765625
04/11/2017 23:59,7379.9501953125
05/11/2017 23:59,7407.41015625
06/11/2017 23:59,7022.759765625
07/11/2017 23:59,7144.3798828125
08/11/2017 23:59,7459.68994140625
09/11/2017 23:59,7143.580078125
10/11/2017 23:59,6618.14013671875
11/11/2017 23:59,6357.60009765625
12/11/2017 23:59,5950.06982421875
13/11/2017 23:59,6559.490234375
14/11/2017 23:59,6635.75
15/11/2017 23:59,7315.5400390625
16/11/2017 23:59,7871.68994140625
17/11/2017 23:59,7708.990234375
18/11/2017 23:59,7790.14990234375
19/11/2017 23:59,8036.490234375
20/11/2017 23:59,8200.6396484375
21/11/2017 23:59,8071.259765625
22/11/2017 23:59,8253.5498046875
23/11/2017 23:59,8038.77001953125
24/11/2017 23:59,8253.6904296875
25/11/2017 23:59,8790.919921875
26/11/2017 23:59,9330.5498046875
27/11/2017 23:59,9818.349609375
28/11/2017 23:59,10058.7998046875
29/11/2017 23:59,9888.6103515625
30/11/2017 23:59,10233.599609375
01/12/2017 23:59,10975.599609375
02/12/2017 23:59,11074.599609375
03/12/2017 23:59,11323.2001953125
04/12/2017 23:59,11657.2001953125
05/12/2017 23:59,11916.7001953125
06/12/2017 23:59,14291.5
07/12/2017 23:59,17899.69921875
08/12/2017 23:59,16569.400390625
09/12/2017 23:59,15178.2001953125
10/12/2017 23:59,15455.400390625
11/12/2017 23:59,16936.80078125
12/12/2017 23:59,17415.400390625
13/12/2017 23:59,16408.19921875
14/12/2017 23:59,16564.0
15/12/2017 23:59,17706.900390625
16/12/2017 23:59,19497.400390625
17/12/2017 23:59,19140.80078125
18/12/2017 23:59,19114.19921875
19/12/2017 23:59,17776.69921875
20/12/2017 23:59,16624.599609375
21/12/2017 23:59,15802.900390625
