fecha,apertura
12/02/2015 00:00,219.20799255371094
13/02/2015 00:00,221.968994140625
14/02/2015 00:00,235.5279998779297
15/02/2015 00:00,257.5069885253906
16/02/2015 00:00,234.8249969482422
17/02/2015 00:00,233.4219970703125
18/02/2015 00:00,243.77999877929688
19/02/2015 00:00,236.41000366210938
20/02/2015 00:00,240.25100708007812
21/02/2015 00:00,243.7519989013672
22/02/2015 00:00,244.54400634765625
23/02/2015 00:00,235.9949951171875
24/02/2015 00:00,238.9980010986328
25/02/2015 00:00,238.88999938964844
26/02/2015 00:00,237.33700561523438
27/02/2015 00:00,236.43600463867188
28/02/2015 00:00,253.52000427246094
01/03/2015 00:00,254.2830047607422
02/03/2015 00:00,260.35699462890625
03/03/2015 00:00,275.0459899902344
04/03/2015 00:00,281.989990234375
