fecha,apertura
09/11/2016 00:00,708.17
10/11/2016 00:00,721.5
11/11/2016 00:00,714.48
12/11/2016 00:00,716.39
13/11/2016 00:00,701.17
14/11/2016 00:00,700.38
15/11/2016 00:00,704.98
16/11/2016 00:00,711.07
17/11/2016 00:00,739.71
18/11/2016 00:00,736
19/11/2016 00:00,748.98
20/11/2016 00:00,750.09
21/11/2016 00:00,727.09
22/11/2016 00:00,736.92
23/11/2016 00:00,749.13
24/11/2016 00:00,740.18
25/11/2016 00:00,735.63
26/11/2016 00:00,736.96
27/11/2016 00:00,729.91
28/11/2016 00:00,727.32
29/11/2016 00:00,730.99
30/11/2016 00:00,730.72
01/12/2016 00:00,742.06
02/12/2016 00:00,751.55
03/12/2016 00:00,770.91
04/12/2016 00:00,762.97
05/12/2016 00:00,762
06/12/2016 00:00,749.51
07/12/2016 00:00,758.97
08/12/2016 00:00,764.05
09/12/2016 00:00,766.84
10/12/2016 00:00,769.57
11/12/2016 00:00,772.28
12/12/2016 00:00,768.97
13/12/2016 00:00,777
14/12/2016 00:00,775.35
15/12/2016 00:00,777.03
16/12/2016 00:00,776.3
17/12/2016 00:00,781.32
18/12/2016 00:00,788.3
19/12/2016 00:00,788.34
20/12/2016 00:00,791.03
21/12/2016 00:00,798.65
22/12/2016 00:00,832.02
23/12/2016 00:00,858.94
24/12/2016 00:00,914.48
25/12/2016 00:00,892.61
26/12/2016 00:00,890.65
27/12/2016 00:00,897.82
28/12/2016 00:00,930.34
29/12/2016 00:00,976.46
30/12/2016 00:00,969.99
31/12/2016 00:00,959.54
01/01/2017 00:00,966.34
02/01/2017 00:00,997.75
03/01/2017 00:00,1011.44
04/01/2017 00:00,1035.51
05/01/2017 00:00,1114.38
06/01/2017 00:00,1004.73
07/01/2017 00:00,894.02
08/01/2017 00:00,906.2
09/01/2017 00:00,909.8
10/01/2017 00:00,896.09
11/01/2017 00:00,905.05
12/01/2017 00:00,778.7
13/01/2017 00:00,807.51
14/01/2017 00:00,825.98
15/01/2017 00:00,819.52
16/01/2017 00:00,821.86
17/01/2017 00:00,831.76
18/01/2017 00:00,905.95
19/01/2017 00:00,887.69
20/01/2017 00:00,902.23
21/01/2017 00:00,895.81
22/01/2017 00:00,921.98
23/01/2017 00:00,923.75
24/01/2017 00:00,913.15
25/01/2017 00:00,885.47
26/01/2017 00:00,893.25
27/01/2017 00:00,914.95
28/01/2017 00:00,918.02
29/01/2017 00:00,918.6
30/01/2017 00:00,913.12
31/01/2017 00:00,919.99
01/02/2017 00:00,963.99
02/02/2017 00:00,983.79
03/02/2017 00:00,1009.15
04/02/2017 00:00,1015.06
05/02/2017 00:00,1033.72
06/02/2017 00:00,1010.03
07/02/2017 00:00,1024
08/02/2017 00:00,1052.48
09/02/2017 00:00,1051.73
10/02/2017 00:00,985.71
11/02/2017 00:00,995.49
12/02/2017 00:00,1011.01
13/02/2017 00:00,1000.73
14/02/2017 00:00,1000.74
15/02/2017 00:00,1008.88
16/02/2017 00:00,1011.53
17/02/2017 00:00,1032.7
18/02/2017 00:00,1055.46
19/02/2017 00:00,1056.4
20/02/2017 00:00,1051.8
21/02/2017 00:00,1084
22/02/2017 00:00,1124.62
23/02/2017 00:00,1130.01
24/02/2017 00:00,1188.11
25/02/2017 00:00,1180.14
26/02/2017 00:00,1152.2
27/02/2017 00:00,1179.05
28/02/2017 00:00,1194.64
01/03/2017 00:00,1191.21
02/03/2017 00:00,1226.39
03/03/2017 00:00,1257.6
04/03/2017 00:00,1285.33
05/03/2017 00:00,1260
06/03/2017 00:00,1273
07/03/2017 00:00,1278.49
